date,price
2022-11-11,"15,450"
2022-11-10,"14,650"
2022-11-09,"15,350"
2022-11-08,"15,200"
2022-11-07,"15,050"
2022-11-06,"14,650"
2022-11-04,"14,650"
2022-11-03,"14,600"
2022-11-02,"14,800"
2022-11-01,"14,700"
2022-10-31,"14,650"
2022-10-30,"14,100"
2022-10-28,"14,100"
2022-10-27,"14,400"
2022-10-26,"13,950"
2022-10-25,"14,050"
2022-10-24,"13,800"
2022-10-23,"14,850"
2022-10-21,"14,850"
2022-10-20,"14,050"
2022-10-19,"14,250"
2022-10-18,"14,350"
2022-10-17,"14,100"
2022-10-16,"13,900"
2022-10-14,"13,900"
2022-10-13,"12,750"
2022-10-12,"13,350"
2022-10-11,"13,350"
2022-10-10,"14,150"
2022-10-07,"14,150"
2022-10-06,"14,600"
2022-10-05,"14,250"
2022-10-04,"14,950"
2022-09-30,"14,900"
2022-09-29,"14,400"
2022-09-28,"15,200"
2022-09-27,"16,100"
2022-09-26,"15,750"
2022-09-25,"16,200"
2022-09-23,"16,200"
2022-09-22,"17,450"
2022-09-21,"17,700"
2022-09-20,"18,700"
2022-09-19,"19,100"
2022-09-16,"18,050"
2022-09-15,"17,500"
2022-09-14,"16,900"
2022-09-13,"16,500"
2022-09-08,"15,950"
2022-09-07,"15,600"
2022-09-06,"16,000"
2022-09-05,"16,250"
2022-09-04,"16,000"
2022-09-02,"16,000"
2022-09-01,"16,150"
2022-08-31,"16,750"
2022-08-30,"16,800"
2022-08-29,"16,450"
2022-08-28,"17,350"
2022-08-26,"17,350"
2022-08-25,"17,750"
2022-08-24,"21,350"
2022-08-23,"20,050"
2022-08-22,"19,300"
2022-08-21,"22,350"
2022-08-19,"22,350"
2022-08-18,"23,150"
2022-08-17,"22,850"
2022-08-16,"22,100"
2022-08-15,"21,700"
2022-08-12,"21,700"
2022-08-11,"22,100"
2022-08-10,"21,900"
2022-08-09,"21,950"
2022-08-08,"22,000"
2022-08-05,"22,200"
2022-08-04,"22,950"
2022-08-03,"23,000"
2022-08-02,"22,300"
2022-08-01,"22,300"
2022-07-29,"22,550"
2022-07-28,"22,150"
2022-07-27,"20,900"
2022-07-26,"19,750"
2022-07-25,"19,500"
2022-07-24,"19,700"
2022-07-22,"19,700"
2022-07-21,"20,600"
2022-07-20,"20,250"
2022-07-19,"20,350"
2022-07-18,"20,350"
2022-07-15,"20,000"
2022-07-14,"19,200"
2022-07-13,"19,100"
2022-07-12,"18,150"
2022-07-11,"18,900"
2022-07-10,"17,450"
2022-07-08,"17,450"
2022-07-07,"16,700"
2022-07-06,"16,800"
2022-07-05,"15,700"
2022-07-04,"14,800"
2022-07-01,"15,150"
2022-06-30,"15,400"
2022-06-29,"16,450"
2022-06-28,"16,550"
2022-06-27,"15,650"
2022-06-24,"15,350"
2022-06-23,"14,100"
2022-06-22,"14,550"
2022-06-21,"15,550"
2022-06-20,"15,600"
2022-06-19,"15,950"
2022-06-17,"15,950"
2022-06-16,"15,750"
2022-06-15,"16,250"
2022-06-14,"18,000"
2022-06-13,"18,900"
2022-06-12,"23,800"
2022-06-10,"23,800"
2022-06-09,"24,350"
2022-06-08,"24,350"
2022-06-07,"25,350"
2022-06-06,"25,600"
2022-06-03,"25,600"
2022-06-02,"24,300"
2022-06-01,"24,250"
2022-05-31,"24,250"
2022-05-30,"23,700"
2022-05-27,"23,600"
2022-05-26,"22,500"
2022-05-25,"22,250"
2022-05-24,"21,300"
2022-05-23,"21,700"
2022-05-22,"20,700"
2022-05-20,"20,700"
2022-05-19,"19,800"
2022-05-18,"19,800"
2022-05-17,"20,000"
2022-05-16,"19,850"
2022-05-15,"19,150"
2022-05-13,"19,150"
2022-05-12,"18,600"
2022-05-11,"19,900"
2022-05-10,"20,000"
2022-05-09,"20,000"
2022-05-08,"20,500"
2022-05-06,"20,500"
2022-05-05,"21,900"
2022-05-04,"21,900"
2022-05-03,"22,750"
2022-05-02,"23,500"
2022-05-01,"23,850"
2022-04-29,"23,850"
2022-04-28,"23,600"
2022-04-27,"24,250"
2022-04-26,"23,600"
2022-04-25,"23,650"
2022-04-24,"23,400"
2022-04-22,"23,400"
2022-04-21,"22,500"
2022-04-20,"21,750"
2022-04-19,"22,600"
2022-04-18,"22,900"
2022-04-17,"25,000"
2022-04-15,"25,000"
2022-04-14,"27,600"
2022-04-13,"27,200"
2022-04-12,"26,050"
2022-04-11,"25,350"
2022-04-10,"24,500"
2022-04-08,"24,500"
2022-04-07,"23,550"
2022-04-06,"24,800"
2022-04-05,"25,250"
2022-04-04,"25,050"
2022-04-01,"24,550"
2022-03-31,"25,150"
2022-03-30,"25,150"
2022-03-29,"25,400"
2022-03-28,"27,050"
2022-03-27,"28,700"
2022-03-25,"28,700"
2022-03-24,"22,300"
2022-03-23,"22,650"
2022-03-22,"22,050"
2022-03-21,"22,450"
2022-03-20,"22,000"
2022-03-18,"22,000"
2022-03-17,"21,200"
2022-03-16,"21,200"
2022-03-15,"22,500"
2022-03-14,"22,250"
2022-03-13,"21,950"
2022-03-11,"21,950"
2022-03-10,"22,000"
2022-03-08,"21,150"
2022-03-07,"21,150"
2022-03-06,"20,550"
2022-03-04,"20,550"
2022-03-03,"22,900"
2022-03-02,"17,650"
2022-03-01,"16,800"
2022-02-28,"16,800"
2022-02-27,"16,850"
2022-02-25,"16,850"
2022-02-24,"16,700"
2022-02-23,"17,100"
2022-02-22,"17,250"
2022-02-21,"16,800"
2022-02-20,"16,350"
2022-02-18,"16,350"
2022-02-17,"16,300"
2022-02-16,"16,700"
2022-02-15,"15,450"
2022-02-14,"15,700"
2022-02-11,"16,800"
2022-02-10,"17,600"
2022-02-09,"18,200"
2022-02-08,"18,500"
2022-02-07,"19,650"
2022-02-04,"17,750"
2022-02-03,"16,700"
2022-02-02,"16,850"
2022-01-28,"16,850"
2022-01-27,"16,500"
2022-01-26,"17,150"
2022-01-25,"17,100"
2022-01-24,"17,600"
2022-01-23,"18,050"
2022-01-21,"18,050"
2022-01-20,"18,350"
2022-01-19,"17,350"
2022-01-18,"16,950"
2022-01-17,"17,900"
2022-01-16,"18,200"
2022-01-14,"18,200"
2022-01-13,"18,550"
2022-01-12,"19,200"
2022-01-11,"18,600"
2022-01-10,"19,400"
2022-01-09,"19,700"
2022-01-07,"19,700"
2022-01-06,"19,500"
2022-01-05,"21,100"
2022-01-04,"22,350"
2022-01-03,"24,350"
2021-12-30,"23,450"
2021-12-29,"21,000"
2021-12-28,"20,400"
2021-12-27,"19,450"
2021-12-26,"19,600"
2021-12-24,"19,600"
2021-12-23,"19,850"
2021-12-22,"20,850"
2021-12-21,"21,050"
2021-12-20,"21,650"
2021-12-17,"23,000"
2021-12-16,"17,700"
2021-12-15,"18,250"
2021-12-14,"17,400"
2021-12-13,"15,350"
2021-12-12,"15,600"
2021-12-10,"15,600"
2021-12-09,"15,150"
2021-12-08,"14,700"
2021-12-07,"14,300"
2021-12-06,"14,750"
2021-12-05,"15,250"
2021-12-03,"15,250"
2021-12-02,"15,050"
2021-12-01,"16,000"
2021-11-30,"15,650"
2021-11-29,"15,850"
2021-11-28,"16,250"
2021-11-26,"16,250"
2021-11-25,"16,450"
2021-11-24,"16,550"
2021-11-23,"16,050"
2021-11-22,"17,200"
2021-11-21,"19,600"
2021-11-19,"19,600"
2021-11-18,"20,900"
2021-11-17,"18,000"
2021-11-16,"17,300"
2021-11-15,"16,900"
2021-11-14,"17,750"
2021-11-12,"17,750"
2021-11-11,"17,400"
2021-11-10,"16,100"
2021-11-09,"17,850"
2021-11-08,"17,800"
2021-11-07,"17,300"
2021-11-05,"17,300"
2021-11-04,"19,750"
2021-11-03,"19,750"
2021-11-02,"15,850"
2021-11-01,"16,100"
2021-10-29,"15,300"
2021-10-28,"15,200"
2021-10-27,"15,800"
2021-10-26,"15,800"
2021-10-25,"15,250"
2021-10-24,"15,250"
2021-10-22,"15,250"
2021-10-21,"15,100"
2021-10-20,"14,700"
2021-10-19,"14,450"
2021-10-18,"14,700"
2021-10-17,"14,650"
2021-10-15,"14,650"
2021-10-14,"15,600"
