date,price
2023-01-03,"85,700"
2023-01-02,"86,400"
2022-12-29,"86,500"
2022-12-28,"89,400"
2022-12-27,"89,700"
2022-12-26,"88,900"
2022-12-25,"90,900"
2022-12-23,"90,900"
2022-12-22,"90,300"
2022-12-21,"85,900"
2022-12-20,"86,100"
2022-12-19,"86,900"
2022-12-18,"87,200"
2022-12-16,"87,200"
2022-12-15,"88,700"
2022-12-14,"89,900"
2022-12-13,"88,100"
2022-12-12,"89,800"
2022-12-11,"91,000"
2022-12-09,"91,000"
2022-12-08,"89,800"
2022-12-07,"90,300"
2022-12-06,"97,200"
2022-12-05,"96,800"
2022-12-04,"96,600"
2022-12-02,"96,600"
2022-12-01,"96,200"
2022-11-30,"97,600"
2022-11-29,"93,800"
2022-11-28,"93,200"
2022-11-27,"89,700"
2022-11-25,"89,700"
2022-11-24,"90,500"
2022-11-23,"90,200"
2022-11-22,"89,500"
2022-11-21,"90,100"
2022-11-20,"92,000"
2022-11-18,"92,000"
2022-11-17,"92,900"
2022-11-16,"95,600"
2022-11-15,"96,600"
2022-11-14,"95,600"
2022-11-13,"94,500"
2022-11-11,"94,500"
2022-11-10,"91,900"
2022-11-09,"93,200"
2022-11-08,"91,300"
2022-11-07,"90,900"
2022-11-06,"88,600"
2022-11-04,"88,600"
2022-11-03,"82,800"
2022-11-02,"83,700"
2022-11-01,"82,600"
2022-10-31,"81,600"
2022-10-30,"79,900"
2022-10-28,"79,900"
2022-10-27,"80,200"
2022-10-26,"77,800"
2022-10-25,"80,100"
2022-10-24,"80,900"
2022-10-23,"80,800"
2022-10-21,"80,800"
2022-10-20,"81,200"
2022-10-19,"80,600"
2022-10-18,"82,800"
2022-10-17,"81,700"
2022-10-14,"80,700"
2022-10-13,"78,100"
2022-10-12,"79,800"
2022-10-11,"78,200"
2022-10-10,"81,700"
2022-10-07,"81,700"
2022-10-06,"80,600"
2022-10-05,"79,200"
2022-10-04,"80,700"
2022-09-30,"78,600"
2022-09-29,"78,000"
2022-09-28,"79,300"
2022-09-27,"81,300"
2022-09-26,"81,800"
2022-09-25,"84,900"
2022-09-23,"84,900"
2022-09-22,"85,300"
2022-09-21,"88,000"
2022-09-20,"89,700"
2022-09-19,"90,400"
2022-09-18,"90,600"
2022-09-16,"90,600"
2022-09-15,"92,000"
2022-09-14,"94,000"
2022-09-13,"97,900"
2022-09-12,"93,800"
2022-09-08,"93,800"
2022-09-07,"94,400"
2022-09-06,"96,800"
2022-09-05,"97,200"
2022-09-04,"97,300"
2022-09-02,"97,300"
2022-09-01,"97,700"
2022-08-31,"101,000"
2022-08-30,"97,500"
2022-08-29,"96,200"
2022-08-28,"100,500"
2022-08-26,"100,500"
2022-08-25,"99,100"
2022-08-24,"98,100"
2022-08-23,"98,200"
2022-08-22,"100,000"
2022-08-21,"101,000"
2022-08-19,"101,000"
2022-08-18,"102,000"
2022-08-17,"103,500"
2022-08-16,"102,000"
2022-08-12,"101,000"
2022-08-11,"101,000"
2022-08-10,"92,800"
2022-08-09,"94,700"
2022-08-08,"94,000"
2022-08-07,"95,900"
2022-08-05,"95,900"
2022-08-04,"96,000"
2022-08-03,"93,800"
2022-08-02,"93,500"
2022-08-01,"94,400"
2022-07-31,"94,400"
2022-07-29,"94,400"
2022-07-28,"93,600"
2022-07-27,"94,300"
2022-07-26,"93,600"
2022-07-25,"93,900"
2022-07-24,"93,500"
2022-07-22,"93,500"
2022-07-21,"94,200"
2022-07-20,"94,100"
2022-07-19,"92,900"
2022-07-18,"92,500"
2022-07-17,"90,900"
2022-07-15,"90,900"
2022-07-14,"90,200"
2022-07-13,"91,100"
2022-07-12,"90,400"
2022-07-11,"91,300"
2022-07-10,"92,000"
2022-07-08,"92,000"
2022-07-07,"95,900"
2022-07-06,"93,100"
2022-07-05,"95,500"
2022-07-04,"90,200"
2022-07-03,"89,900"
2022-07-01,"89,900"
2022-06-30,"88,300"
2022-06-29,"90,700"
2022-06-28,"89,000"
2022-06-27,"89,700"
2022-06-24,"89,000"
2022-06-23,"88,300"
2022-06-22,"87,200"
2022-06-21,"91,000"
2022-06-20,"90,200"
2022-06-19,"93,200"
2022-06-17,"93,200"
2022-06-16,"94,400"
2022-06-15,"93,200"
2022-06-14,"95,300"
2022-06-13,"95,100"
2022-06-12,"100,500"
2022-06-10,"100,500"
2022-06-09,"102,500"
2022-06-08,"102,000"
2022-06-07,"101,500"
2022-06-06,"104,000"
2022-06-03,"104,000"
2022-06-02,"104,000"
2022-05-31,"105,000"
2022-05-30,"106,000"
2022-05-29,"103,500"
2022-05-27,"103,500"
2022-05-26,"102,000"
2022-05-25,"102,500"
2022-05-24,"102,500"
2022-05-23,"105,000"
2022-05-22,"104,500"
2022-05-20,"104,500"
2022-05-19,"101,500"
2022-05-18,"107,000"
2022-05-17,"107,500"
2022-05-16,"107,500"
2022-05-13,"107,500"
2022-05-12,"106,000"
2022-05-11,"109,000"
2022-05-10,"111,500"
2022-05-09,"113,000"
2022-05-06,"115,000"
2022-05-04,"115,500"
2022-05-03,"115,500"
2022-05-02,"116,500"
2022-05-01,"116,500"
2022-04-29,"116,500"
2022-04-28,"120,000"
2022-04-27,"119,500"
2022-04-26,"121,500"
2022-04-25,"119,000"
2022-04-22,"123,000"
2022-04-21,"125,000"
2022-04-20,"123,500"
2022-04-19,"124,500"
2022-04-18,"124,500"
2022-04-17,"126,500"
2022-04-15,"126,500"
2022-04-14,"126,000"
2022-04-13,"127,000"
2022-04-12,"122,500"
2022-04-11,"125,000"
2022-04-10,"122,000"
2022-04-08,"122,000"
2022-04-07,"114,500"
2022-04-06,"114,000"
2022-04-05,"117,500"
2022-04-04,"117,000"
2022-04-03,"117,500"
2022-04-01,"117,500"
2022-03-31,"120,500"
2022-03-30,"121,000"
2022-03-29,"120,000"
2022-03-28,"120,000"
2022-03-27,"120,500"
2022-03-25,"120,500"
2022-03-24,"121,000"
2022-03-23,"123,000"
2022-03-22,"124,000"
2022-03-21,"123,000"
2022-03-18,"123,500"
2022-03-17,"126,000"
2022-03-16,"125,000"
2022-03-15,"123,000"
2022-03-14,"122,000"
2022-03-13,"122,000"
2022-03-11,"122,000"
2022-03-10,"120,500"
2022-03-09,"118,000"
2022-03-08,"118,000"
2022-03-07,"120,500"
2022-03-04,"123,500"
2022-03-03,"127,500"
2022-03-02,"123,500"
2022-03-01,"123,500"
2022-02-28,"123,500"
2022-02-27,"124,000"
2022-02-25,"124,000"
2022-02-24,"124,000"
2022-02-23,"125,500"
2022-02-22,"121,500"
2022-02-21,"124,500"
2022-02-20,"123,500"
2022-02-18,"123,500"
2022-02-17,"124,000"
2022-02-16,"123,000"
2022-02-15,"122,000"
2022-02-14,"123,000"
2022-02-13,"126,500"
2022-02-11,"126,500"
2022-02-10,"128,500"
2022-02-09,"129,000"
2022-02-08,"124,000"
2022-02-07,"125,000"
2022-02-06,"128,000"
2022-02-04,"128,000"
2022-02-03,"126,000"
2022-01-28,"127,500"
2022-01-27,"124,000"
2022-01-26,"129,000"
2022-01-25,"131,000"
2022-01-24,"134,000"
2022-01-21,"133,500"
2022-01-20,"140,000"
2022-01-19,"137,000"
2022-01-18,"138,000"
2022-01-17,"140,500"
2022-01-16,"146,000"
2022-01-14,"146,000"
2022-01-13,"145,500"
2022-01-12,"137,000"
2022-01-11,"130,500"
2022-01-10,"130,000"
2022-01-09,"137,500"
2022-01-07,"137,500"
2022-01-06,"135,000"
2022-01-05,"138,500"
2022-01-04,"142,000"
2022-01-03,"139,500"
2021-12-30,"138,000"
2021-12-29,"140,500"
2021-12-28,"138,000"
2021-12-27,"138,000"
2021-12-26,"136,500"
2021-12-24,"136,500"
2021-12-23,"137,000"
2021-12-22,"129,500"
2021-12-21,"130,500"
2021-12-20,"125,500"
2021-12-19,"129,500"
2021-12-17,"129,500"
2021-12-16,"130,000"
2021-12-15,"129,500"
2021-12-14,"128,500"
2021-12-13,"134,000"
2021-12-12,"126,000"
2021-12-10,"126,000"
2021-12-09,"123,000"
2021-12-08,"123,500"
2021-12-07,"125,500"
2021-12-06,"124,000"
2021-12-05,"122,000"
2021-12-03,"122,000"
2021-12-02,"122,000"
2021-12-01,"120,000"
2021-11-30,"115,500"
2021-11-29,"119,500"
2021-11-28,"122,000"
2021-11-26,"122,000"
2021-11-25,"125,500"
2021-11-24,"128,500"
2021-11-23,"128,000"
2021-11-22,"134,000"
2021-11-21,"133,500"
2021-11-19,"133,500"
2021-11-18,"122,500"
2021-11-17,"123,000"
2021-11-16,"124,000"
2021-11-15,"124,500"
2021-11-12,"122,000"
2021-11-11,"117,500"
2021-11-10,"119,500"
2021-11-09,"123,000"
2021-11-08,"122,500"
2021-11-07,"123,000"
2021-11-05,"123,000"
2021-11-04,"122,500"
2021-11-03,"122,000"
2021-11-02,"123,000"
2021-11-01,"120,500"
2021-10-31,"120,500"
2021-10-29,"120,500"
2021-10-28,"122,000"
2021-10-27,"122,000"
2021-10-26,"125,500"
2021-10-25,"124,500"
2021-10-24,"125,000"
2021-10-22,"125,000"
2021-10-21,"125,500"
2021-10-20,"125,000"
2021-10-19,"126,500"
2021-10-18,"123,500"
2021-10-17,"126,500"
2021-10-15,"126,500"
2021-10-14,"123,500"
2021-10-13,"122,000"
2021-10-12,"124,000"
2021-10-11,"120,000"
2021-10-08,"120,000"
2021-10-07,"124,000"
2021-10-06,"120,000"
2021-10-05,"123,500"
2021-10-04,"125,500"
2021-10-01,"125,500"
2021-09-30,"127,500"
2021-09-29,"129,500"
2021-09-28,"132,500"
2021-09-27,"138,500"
2021-09-26,"139,500"
2021-09-24,"139,500"
2021-09-23,"140,500"
2021-09-22,"139,500"
2021-09-17,"139,500"
2021-09-16,"141,000"
2021-09-15,"142,000"
2021-09-14,"142,500"
2021-09-13,"143,000"
2021-09-12,"146,500"
2021-09-10,"146,500"
2021-09-09,"141,500"
2021-09-08,"144,000"
2021-09-07,"147,500"
2021-09-06,"148,000"
2021-09-05,"153,500"
2021-09-03,"153,500"
2021-09-02,"139,500"
2021-09-01,"141,000"
2021-08-31,"142,000"
2021-08-30,"139,500"
2021-08-29,"140,500"
2021-08-27,"140,500"
2021-08-26,"141,500"
2021-08-25,"142,000"
2021-08-24,"142,000"
2021-08-23,"140,500"
2021-08-22,"146,500"
2021-08-20,"146,500"
2021-08-19,"148,000"
2021-08-18,"153,500"
2021-08-17,"151,000"
2021-08-16,"150,500"
2021-08-13,"150,500"
2021-08-12,"153,000"
2021-08-11,"156,000"
2021-08-10,"157,500"
2021-08-09,"161,000"
2021-08-08,"157,000"
2021-08-06,"157,000"
2021-08-05,"158,000"
2021-08-04,"160,000"
2021-08-03,"156,500"
2021-08-02,"156,500"
2021-08-01,"157,500"
2021-07-30,"157,500"
2021-07-29,"166,500"
2021-07-28,"164,000"
2021-07-27,"163,000"
2021-07-26,"163,000"
2021-07-25,"166,500"
2021-07-23,"166,500"
2021-07-22,"164,000"
2021-07-21,"163,000"
2021-07-20,"162,500"
2021-07-19,"157,500"
2021-07-18,"160,500"
2021-07-16,"160,500"
2021-07-15,"161,000"
2021-07-14,"161,000"
2021-07-13,"163,500"
2021-07-12,"158,500"
2021-07-11,"159,000"
2021-07-09,"159,000"
2021-07-08,"160,000"
2021-07-07,"165,000"
2021-07-06,"170,000"
2021-07-05,"167,000"
2021-07-04,"163,500"
2021-07-02,"163,500"
2021-07-01,"162,000"
2021-06-30,"163,500"
2021-06-29,"161,000"
2021-06-28,"163,500"
2021-06-27,"163,500"
2021-06-25,"163,500"
2021-06-24,"164,000"
2021-06-23,"157,500"
2021-06-22,"159,000"
2021-06-21,"160,500"
2021-06-20,"157,000"
2021-06-18,"157,000"
2021-06-17,"154,500"
2021-06-16,"157,500"
2021-06-15,"158,500"
2021-06-14,"157,500"
2021-06-13,"151,500"
2021-06-11,"151,500"
2021-06-10,"150,000"
2021-06-09,"150,500"
2021-06-08,"152,500"
2021-06-07,"155,000"
2021-06-06,"153,500"
2021-06-04,"153,500"
2021-06-03,"154,500"
2021-06-02,"151,500"
2021-06-01,"151,500"
2021-05-31,"152,000"
2021-05-30,"151,500"
2021-05-28,"151,500"
2021-05-27,"149,500"
2021-05-26,"152,000"
2021-05-25,"153,500"
2021-05-24,"149,500"
2021-05-23,"149,500"
2021-05-21,"149,500"
2021-05-20,"149,500"
2021-05-19,"150,000"
2021-05-18,"150,000"
2021-05-17,"147,500"
2021-05-16,"148,500"
2021-05-14,"148,500"
2021-05-13,"148,000"
2021-05-12,"147,000"
2021-05-11,"149,000"
2021-05-10,"153,500"
2021-05-09,"153,000"
2021-05-07,"153,000"
2021-05-06,"151,500"
2021-05-05,"154,500"
2021-05-04,"154,500"
2021-05-03,"155,000"
2021-05-02,"157,500"
2021-04-30,"157,500"
2021-04-29,"162,000"
2021-04-28,"164,000"
2021-04-27,"167,000"
2021-04-26,"169,500"
2021-04-25,"163,500"
2021-04-23,"163,500"
2021-04-22,"163,500"
2021-04-21,"166,000"
2021-04-20,"172,000"
2021-04-19,"171,000"
2021-04-18,"168,500"
2021-04-16,"168,500"
2021-04-15,"172,000"
2021-04-14,"161,500"
2021-04-13,"157,500"
2021-04-12,"156,500"
2021-04-11,"158,500"
2021-04-09,"158,500"
2021-04-08,"156,500"
2021-04-07,"158,500"
2021-04-06,"160,000"
2021-04-05,"154,500"
2021-04-04,"158,500"
2021-04-02,"158,500"
2021-04-01,"159,000"
2021-03-31,"150,000"
2021-03-30,"152,000"
2021-03-29,"140,500"
2021-03-28,"143,000"
2021-03-26,"143,000"
2021-03-25,"148,000"
2021-03-24,"146,500"
2021-03-23,"145,500"
2021-03-22,"155,000"
2021-03-21,"153,000"
2021-03-19,"153,000"
2021-03-18,"155,500"
2021-03-17,"158,000"
2021-03-16,"158,000"
2021-03-15,"151,500"
2021-03-14,"152,500"
2021-03-12,"152,500"
2021-03-11,"147,500"
2021-03-10,"142,500"
2021-03-09,"144,500"
2021-03-08,"143,000"
2021-03-07,"148,500"
2021-03-05,"148,500"
2021-03-04,"146,000"
2021-03-03,"150,500"
2021-03-02,"149,000"
2021-03-01,"146,500"
2021-02-26,"146,500"
2021-02-25,"154,000"
2021-02-24,"150,000"
2021-02-23,"157,500"
2021-02-22,"166,000"
2021-02-21,"168,000"
2021-02-19,"168,000"
2021-02-18,"171,000"
2021-02-17,"176,000"
2021-02-16,"172,500"
2021-02-15,"165,000"
2021-02-14,"167,500"
2021-02-10,"167,500"
2021-02-09,"161,000"
2021-02-08,"157,000"
2021-02-07,"158,000"
2021-02-05,"158,000"
2021-02-04,"157,500"
2021-02-03,"165,000"
2021-02-02,"158,000"
2021-02-01,"158,000"
2021-01-31,"153,000"
2021-01-29,"153,000"
2021-01-28,"164,500"
2021-01-27,"167,000"
2021-01-26,"170,000"
2021-01-25,"178,000"
2021-01-24,"177,500"
2021-01-22,"177,500"
2021-01-21,"185,000"
2021-01-20,"167,000"
2021-01-19,"148,000"
2021-01-18,"139,000"
2021-01-17,"140,000"
2021-01-15,"140,000"
2021-01-14,"147,000"
2021-01-13,"140,000"
2021-01-12,"138,500"
2021-01-11,"142,000"
2021-01-10,"147,500"
2021-01-08,"147,500"
2021-01-07,"150,000"
2021-01-06,"137,500"
2021-01-05,"140,000"
2021-01-04,"142,000"
2020-12-30,"135,000"
2020-12-29,"131,500"
2020-12-28,"124,500"
2020-12-27,"112,000"
2020-12-24,"112,000"
2020-12-23,"119,500"
2020-12-22,"92,200"
2020-12-21,"94,900"
2020-12-20,"95,800"
2020-12-18,"95,800"
2020-12-17,"96,900"
2020-12-16,"97,300"
2020-12-15,"93,400"
2020-12-14,"95,000"
2020-12-13,"95,800"
2020-12-11,"95,800"
2020-12-10,"95,400"
2020-12-09,"96,200"
2020-12-08,"95,000"
2020-12-07,"89,200"
2020-12-06,"90,500"
2020-12-04,"90,500"
2020-12-03,"90,300"
2020-12-02,"85,900"
2020-12-01,"86,000"
2020-11-30,"85,500"
2020-11-29,"87,800"
2020-11-27,"87,800"
2020-11-26,"87,000"
2020-11-25,"87,500"
2020-11-24,"88,600"
2020-11-23,"89,200"
2020-11-22,"88,700"
2020-11-20,"88,700"
2020-11-19,"89,100"
2020-11-18,"88,800"
2020-11-17,"85,000"
2020-11-16,"86,500"
2020-11-15,"85,600"
2020-11-13,"85,600"
2020-11-12,"86,100"
2020-11-11,"86,800"
2020-11-10,"85,900"
2020-11-09,"87,300"
2020-11-06,"87,100"
2020-11-05,"86,500"
2020-11-04,"86,100"
2020-11-03,"86,300"
2020-11-02,"85,500"
2020-11-01,"84,000"
2020-10-30,"84,000"
2020-10-29,"87,200"
2020-10-28,"90,000"
2020-10-27,"89,400"
2020-10-26,"89,100"
2020-10-25,"89,600"
2020-10-23,"89,600"
2020-10-22,"88,400"
2020-10-21,"90,400"
2020-10-20,"90,700"
2020-10-19,"89,100"
2020-10-16,"89,900"
2020-10-15,"91,400"
2020-10-14,"91,400"
2020-10-13,"91,700"
2020-10-12,"91,900"
2020-10-11,"93,300"
2020-10-08,"93,300"
2020-10-07,"96,100"
2020-10-06,"94,400"
2020-10-05,"92,100"
2020-10-04,"91,700"
2020-09-29,"91,700"
2020-09-28,"91,700"
2020-09-27,"92,900"
2020-09-25,"92,900"
2020-09-24,"89,500"
2020-09-23,"91,200"
2020-09-22,"88,900"
2020-09-21,"90,900"
2020-09-20,"89,900"
2020-09-18,"89,900"
2020-09-17,"90,600"
2020-09-16,"90,600"
