date,price
20211012,"124000"
20211011,"120000"
20211008,"120000"
20211007,"124000"
20211006,"120000"
20211005,"123500"
20211004,"125500"
20211001,"125500"
20210930,"127500"
20210929,"129500"
20210928,"132500"
20210927,"138500"
20210926,"139500"
20210924,"139500"
20210923,"140500"
20210922,"139500"
20210917,"139500"
20210916,"141000"
20210915,"142000"
20210914,"142500"
20210913,"143000"
20210912,"146500"
20210910,"146500"
20210909,"141500"
20210908,"144000"
20210907,"147500"
20210906,"148000"
20210905,"153500"
20210903,"153500"
20210902,"139500"
20210901,"141000"
20210831,"142000"
20210830,"139500"
20210829,"140500"
20210827,"140500"
20210826,"141500"
20210825,"142000"
20210824,"142000"
20210823,"140500"
20210822,"146500"
20210820,"146500"
20210819,"148000"
20210818,"153500"
20210817,"151000"
20210816,"150500"
20210813,"150500"
20210812,"153000"
20210811,"156000"
20210810,"157500"
20210809,"161000"
20210808,"157000"
20210806,"157000"
20210805,"158000"
20210804,"160000"
20210803,"156500"
20210802,"156500"
20210801,"157500"
20210730,"157500"
20210729,"166500"
20210728,"164000"
20210727,"163000"
20210726,"163000"
20210725,"166500"
20210723,"166500"
20210722,"164000"
20210721,"163000"
20210720,"162500"
20210719,"157500"
20210718,"160500"
20210716,"160500"
20210715,"161000"
20210714,"161000"
20210713,"163500"
20210712,"158500"
20210711,"159000"
20210709,"159000"
20210708,"160000"
20210707,"165000"
20210706,"170000"
20210705,"167000"
20210704,"163500"
20210702,"163500"
20210701,"162000"
20210630,"163500"
20210629,"161000"
20210628,"163500"
20210627,"163500"
20210625,"163500"
20210624,"164000"
20210623,"157500"
20210622,"159000"
20210621,"160500"
20210620,"157000"
20210618,"157000"
20210617,"154500"
20210616,"157500"
20210615,"158500"
20210614,"157500"
20210613,"151500"
20210611,"151500"
20210610,"150000"
20210609,"150500"
20210608,"152500"
20210607,"155000"
20210606,"153500"
20210604,"153500"
20210603,"154500"
20210602,"151500"
20210601,"151500"
20210531,"152000"
20210530,"151500"
20210528,"151500"
20210527,"149500"
20210526,"152000"
20210525,"153500"
20210524,"149500"
20210523,"149500"
20210521,"149500"
20210520,"149500"
20210519,"150000"
20210518,"150000"
20210517,"147500"
20210516,"148500"
20210514,"148500"
20210513,"148000"
20210512,"147000"
20210511,"149000"
20210510,"153500"
20210509,"153000"
20210507,"153000"
20210506,"151500"
20210505,"154500"
20210504,"154500"
20210503,"155000"
20210502,"157500"
20210430,"157500"
20210429,"162000"
20210428,"164000"
20210427,"167000"
20210426,"169500"
20210425,"163500"
20210423,"163500"
20210422,"163500"
20210421,"166000"
20210420,"172000"
20210419,"171000"
20210418,"168500"
20210416,"168500"
20210415,"172000"
20210414,"161500"
20210413,"157500"
20210412,"156500"
20210411,"158500"
20210409,"158500"
20210408,"156500"
20210407,"158500"
20210406,"160000"
20210405,"154500"
20210404,"158500"
20210402,"158500"
20210401,"159000"
20210331,"150000"
20210330,"152000"
20210329,"140500"
20210328,"143000"
20210326,"143000"
20210325,"148000"
20210324,"146500"
20210323,"145500"
20210322,"155000"
20210321,"153000"
20210319,"153000"
20210318,"155500"
20210317,"158000"
20210316,"158000"
20210315,"151500"
20210314,"152500"
20210312,"152500"
20210311,"147500"
20210310,"142500"
20210309,"144500"
20210308,"143000"
20210307,"148500"
20210305,"148500"
20210304,"146000"
20210303,"150500"
20210302,"149000"
20210301,"146500"
20210226,"146500"
20210225,"154000"
20210224,"150000"
20210223,"157500"
20210222,"166000"
20210221,"168000"
20210219,"168000"
20210218,"171000"
20210217,"176000"
20210216,"172500"
20210215,"165000"
20210214,"167500"
20210210,"167500"
20210209,"161000"
20210208,"157000"
20210207,"158000"
20210205,"158000"
20210204,"157500"
20210203,"165000"
20210202,"158000"
20210201,"158000"
20210131,"153000"
20210129,"153000"
20210128,"164500"
20210127,"167000"
20210126,"170000"
20210125,"178000"
20210124,"177500"
20210122,"177500"
20210121,"185000"
20210120,"167000"
20210119,"148000"
20210118,"139000"
20210117,"140000"
20210115,"140000"
20210114,"147000"
20210113,"140000"
20210112,"138500"
20210111,"142000"
20210110,"147500"
20210108,"147500"
20210107,"150000"
20210106,"137500"
20210105,"140000"
20210104,"142000"
20201230,"135000"
20201229,"131500"
20201228,"124500"
20201227,"112000"
20201224,"112000"
20201223,"119500"
20201222,"92200"
20201221,"94900"
20201220,"95800"
20201218,"95800"
20201217,"96900"
20201216,"97300"
20201215,"93400"
20201214,"95000"
20201213,"95800"
20201211,"95800"
20201210,"95400"
20201209,"96200"
20201208,"95000"
20201207,"89200"
20201206,"90500"
20201204,"90500"
20201203,"90300"
20201202,"85900"
20201201,"86000"
20201130,"85500"
20201129,"87800"
20201127,"87800"
20201126,"87000"
20201125,"87500"
20201124,"88600"
20201123,"89200"
20201122,"88700"
20201120,"88700"
20201119,"89100"
20201118,"88800"
20201117,"85000"
20201116,"86500"
20201115,"85600"
20201113,"85600"
20201112,"86100"
20201111,"86800"
20201110,"85900"
20201109,"87300"
20201106,"87100"
20201105,"86500"
20201104,"86100"
20201103,"86300"
20201102,"85500"
20201101,"84000"
20201030,"84000"
20201029,"87200"
20201028,"90000"
20201027,"89400"
20201026,"89100"
20201025,"89600"
20201023,"89600"
20201022,"88400"
20201021,"90400"
20201020,"90700"
20201019,"89100"
20201016,"89900"
20201015,"91400"
20201014,"91400"
20201013,"91700"
20201012,"91900"
20201011,"93300"
20201008,"93300"
20201007,"96100"
20201006,"94400"
20201005,"92100"
20201004,"91700"
20200929,"91700"
20200928,"91700"
20200927,"92900"
20200925,"92900"
20200924,"89500"
20200923,"91200"
20200922,"88900"
20200921,"90900"
20200920,"89900"
20200918,"89900"
20200917,"90600"
20200916,"90600"
20200915,"91800"
20200914,"92100"
20200913,"92400"
20200911,"92400"
20200910,"93200"
20200909,"90200"
20200908,"85800"
20200907,"83800"
20200906,"84000"
20200904,"84000"
20200903,"85700"
20200902,"86500"
20200901,"87700"
20200831,"84200"
20200830,"85900"
20200828,"85900"
20200827,"86200"
20200826,"87900"
20200825,"90300"
20200824,"90600"
20200823,"90300"
20200821,"90300"
20200820,"84900"
20200819,"85000"
20200818,"84000"
20200817,"88700"
20200814,"88700"
20200813,"87000"
20200812,"87300"
20200811,"83000"
20200810,"85700"
20200809,"77200"
20200807,"77200"
20200806,"77200"
20200805,"78300"
20200804,"77900"
20200803,"74000"
20200802,"70700"
20200731,"70700"
20200730,"72100"
20200729,"72000"
20200728,"72500"
20200727,"73600"
20200726,"74100"
20200724,"74100"
20200723,"74100"
20200722,"75000"
20200721,"74900"
20200720,"76000"
20200719,"75700"
20200717,"75700"
20200716,"74500"
20200715,"74900"
20200714,"70800"
20200713,"68500"
20200710,"68200"
20200709,"67700"
20200708,"66400"
20200707,"65500"
20200706,"68100"
20200705,"65000"
20200703,"65000"
20200702,"64600"
20200701,"64400"
20200630,"63200"
20200629,"63500"
20200628,"64700"
20200626,"64700"
20200625,"64700"
20200624,"67000"
20200623,"66600"
20200622,"67500"
20200621,"68800"
20200619,"68800"
20200618,"67800"
20200617,"68200"
20200616,"65200"
20200615,"62900"
20200614,"67800"
20200612,"67800"
20200611,"69000"
20200610,"70100"
20200609,"66600"
20200608,"64000"
20200607,"63000"
20200605,"63000"
20200604,"62200"
20200603,"62100"
20200602,"60000"
20200601,"59200"
20200531,"59300"
20200529,"59300"
20200528,"58500"
20200527,"59500"
20200526,"57100"
20200525,"56100"
20200524,"56300"
20200522,"56300"
20200521,"57200"
20200520,"58000"
20200519,"58200"
20200518,"56400"
20200517,"54400"
20200515,"54400"
20200514,"54200"
20200513,"55000"
20200512,"54500"
20200511,"54500"
20200510,"55200"
20200508,"55200"
20200507,"54700"
20200506,"55500"
20200505,"55200"
20200504,"55200"
20200503,"54900"
20200429,"54900"
20200428,"53600"
20200427,"53400"
20200426,"52600"
20200424,"52600"
20200423,"53300"
20200422,"52400"
20200421,"52600"
20200420,"53800"
20200419,"54500"
20200417,"54500"
20200416,"53500"
20200415,"53600"
20200414,"53600"
20200413,"53200"
20200412,"53800"
20200410,"53800"
20200409,"54200"
20200408,"53300"
20200407,"54500"
20200406,"51100"
20200405,"49850"
20200403,"49850"
20200402,"49300"
20200401,"48100"
20200331,"48200"
20200330,"48500"
20200329,"49400"
20200327,"49400"
20200326,"49000"
20200325,"48500"
20200324,"44400"
20200323,"41850"
20200322,"45100"
20200320,"45100"
20200319,"43650"
20200318,"48000"
20200317,"49450"
20200316,"50400"
20200315,"52500"
20200313,"52500"
20200312,"55500"
20200311,"59000"
20200310,"60000"
20200309,"57800"
20200308,"60300"
20200306,"60300"
20200305,"61500"
20200304,"60600"
20200303,"60200"
20200302,"60100"
20200301,"60400"
20200228,"60400"
20200227,"62400"
20200226,"63300"
20200225,"63000"
20200224,"63300"
20200221,"66100"
20200220,"67200"
20200219,"68800"
20200218,"68900"
20200217,"67000"
20200214,"67000"
20200213,"67100"
20200212,"67900"
20200211,"67200"
20200210,"67000"
20200209,"67300"
20200207,"67300"
20200206,"66800"
20200205,"65200"
20200204,"65100"
20200203,"64900"
20200131,"65900"
20200130,"67200"
20200129,"67200"
20200128,"67100"
20200123,"69000"
20200122,"70400"
20200121,"70100"
20200120,"71200"
20200119,"69200"
20200117,"69200"
20200116,"69900"
20200115,"69600"
20200114,"68300"
20200113,"66600"
20200112,"66800"
20200110,"66800"
20200109,"66600"
20200108,"67500"
20200107,"70300"
20200106,"69900"
20200105,"71100"
20200103,"71100"
20200102,"71000"
