date,price
20211007,"22700"
20211006,"23300"
20211005,"24700"
20211004,"24350"
20211001,"24350"
20210930,"23900"
20210929,"24350"
20210928,"24800"
20210927,"23700"
20210926,"23500"
20210924,"23500"
20210923,"23800"
20210922,"25000"
20210917,"25000"
20210916,"25400"
20210915,"23850"
20210914,"24000"
20210913,"23200"
20210912,"22750"
20210910,"22750"
20210909,"22850"
20210908,"22850"
20210907,"24100"
20210906,"24200"
20210903,"22350"
20210902,"22100"
20210901,"22650"
20210831,"22750"
20210830,"22300"
20210829,"22200"
20210827,"22200"
20210826,"21850"
20210825,"21650"
20210824,"21500"
20210823,"21100"
20210822,"21000"
20210820,"21000"
20210819,"21450"
20210818,"22500"
20210817,"22550"
20210816,"23850"
20210813,"23850"
20210812,"23800"
20210811,"24000"
20210810,"24050"
20210809,"24500"
20210808,"24550"
20210806,"24550"
20210805,"24700"
20210804,"25100"
20210803,"24800"
20210802,"25550"
20210801,"25850"
20210730,"25850"
20210729,"26500"
20210728,"26200"
20210727,"26250"
20210726,"27600"
20210725,"27200"
20210723,"27200"
20210722,"23650"
20210721,"23450"
20210720,"22850"
20210719,"23400"
20210718,"23300"
20210716,"23300"
20210715,"24500"
20210714,"24000"
20210713,"23900"
20210712,"23500"
20210711,"23650"
20210709,"23650"
20210708,"23400"
20210707,"23800"
20210706,"24250"
20210705,"23400"
20210704,"23500"
20210702,"23500"
20210701,"23650"
20210630,"23300"
20210629,"23200"
20210628,"23550"
20210625,"23750"
20210624,"22800"
20210623,"23100"
20210622,"23450"
20210621,"21600"
20210620,"22400"
20210618,"22400"
20210617,"22100"
20210616,"22000"
20210615,"20750"
20210614,"21450"
20210611,"21250"
20210610,"21050"
20210609,"21500"
20210608,"20950"
20210607,"20950"
20210606,"20550"
20210604,"20550"
20210603,"20650"
20210602,"20550"
20210601,"20800"
20210531,"20700"
20210530,"21500"
20210528,"21500"
20210527,"21000"
20210526,"21100"
20210525,"21100"
20210524,"21200"
20210523,"21400"
20210521,"21400"
20210520,"21700"
20210519,"22550"
20210518,"22550"
20210517,"21500"
20210516,"22000"
20210514,"22000"
20210513,"21250"
20210512,"21950"
20210511,"23000"
20210510,"22350"
20210507,"22300"
20210506,"22550"
20210505,"21750"
20210504,"21750"
20210503,"20900"
20210502,"21000"
20210430,"21000"
20210429,"22250"
20210428,"21550"
20210427,"22300"
20210426,"21000"
20210425,"19800"
20210423,"19800"
20210422,"20000"
20210421,"19700"
20210420,"20100"
20210419,"19950"
20210418,"20100"
20210416,"20100"
20210415,"20000"
20210414,"20200"
20210413,"20300"
20210412,"20000"
20210411,"20300"
20210409,"20300"
20210408,"20000"
20210407,"20300"
20210406,"19950"
20210405,"19750"
20210404,"20000"
20210402,"20000"
20210401,"20350"
20210331,"20150"
20210330,"20850"
20210329,"20000"
20210328,"20450"
20210326,"20450"
20210325,"20950"
20210324,"19950"
20210323,"20500"
20210322,"22650"
20210321,"23500"
20210319,"23500"
20210318,"23450"
20210317,"22000"
20210316,"22300"
20210315,"22250"
20210314,"22450"
20210312,"22450"
20210311,"21850"
20210310,"21500"
20210309,"22300"
20210308,"21550"
20210307,"20900"
20210305,"20900"
20210304,"21500"
20210303,"21850"
20210302,"21650"
20210301,"22350"
20210226,"22350"
20210225,"22500"
20210224,"21300"
20210223,"23050"
20210222,"22850"
20210221,"23600"
20210219,"23600"
20210218,"23150"
20210217,"22750"
20210216,"21650"
20210215,"21200"
20210214,"22100"
20210210,"22100"
20210209,"22150"
20210208,"23150"
20210207,"22050"
20210205,"22050"
20210204,"22600"
20210203,"19300"
20210202,"18650"
20210201,"18300"
20210131,"16500"
20210129,"16500"
20210128,"16050"
20210127,"16200"
