date,price
20220408,"176500"
20220407,"178500"
20220406,"180000"
20220405,"179000"
20220404,"178000"
20220403,"178000"
20220401,"178000"
20220331,"180500"
20220330,"181000"
20220329,"176500"
20220328,"174500"
20220327,"174000"
20220325,"174000"
20220324,"176000"
20220323,"176000"
20220322,"173500"
20220321,"168500"
20220320,"171000"
20220318,"171000"
20220317,"168500"
20220316,"168000"
20220315,"163000"
20220314,"164500"
20220313,"169000"
20220311,"169000"
20220310,"169000"
20220309,"168000"
20220308,"168000"
20220307,"168000"
20220306,"172500"
20220304,"172500"
20220303,"177500"
20220302,"170500"
20220301,"175000"
20220228,"175000"
20220227,"174000"
20220225,"174000"
20220224,"173000"
20220223,"180500"
20220222,"181500"
20220221,"185000"
20220220,"183500"
20220218,"183500"
20220217,"183500"
20220216,"182000"
20220215,"180500"
20220214,"176500"
20220213,"183000"
20220211,"183000"
20220210,"185500"
20220209,"185000"
20220208,"184500"
20220207,"186500"
20220206,"190000"
20220204,"190000"
20220203,"191500"
20220128,"189500"
20220127,"186500"
20220126,"190000"
20220125,"194500"
20220124,"197000"
20220123,"200000"
20220121,"200000"
20220120,"202000"
20220119,"200500"
20220118,"202500"
20220117,"205000"
20220116,"209000"
20220114,"209000"
20220113,"210000"
20220112,"211500"
20220111,"210500"
20220110,"209500"
20220109,"215000"
20220107,"215000"
20220106,"214000"
20220105,"213500"
20220104,"210000"
20220103,"210500"
20211230,"209000"
20211229,"212000"
20211228,"214000"
20211227,"213500"
20211226,"215500"
20211224,"215500"
20211223,"209000"
20211222,"206500"
20211221,"205000"
20211220,"205000"
20211219,"209500"
20211217,"209500"
20211216,"209500"
20211215,"209000"
20211214,"211000"
20211213,"209000"
20211212,"207500"
20211210,"207500"
20211209,"207000"
20211208,"207500"
20211207,"207500"
20211206,"206500"
20211205,"206000"
20211203,"206000"
20211202,"205500"
20211201,"201000"
20211130,"195500"
20211129,"200500"
20211128,"205500"
20211126,"205500"
20211125,"210000"
20211124,"212000"
20211123,"215000"
20211122,"218500"
20211121,"209500"
20211119,"209500"
20211118,"205000"
20211117,"207000"
20211116,"206500"
20211115,"209000"
20211114,"208000"
20211112,"208000"
20211111,"205000"
20211110,"208500"
20211109,"213000"
20211108,"215000"
20211107,"215000"
20211105,"215000"
20211104,"214000"
20211103,"208500"
20211102,"210000"
20211101,"208000"
20211031,"208000"
20211029,"208000"
20211028,"210000"
20211027,"213500"
20211026,"213500"
20211025,"211000"
20211024,"207500"
20211022,"207500"
20211021,"207500"
20211020,"209000"
20211019,"209000"
20211018,"209500"
20211017,"208500"
20211015,"208500"
20211014,"209000"
20211013,"211000"
20211012,"204500"
20211011,"205000"
20211008,"205000"
20211007,"201000"
20211006,"194000"
20211005,"193500"
20211004,"193500"
20211001,"193500"
20210930,"200000"
20210929,"201500"
20210928,"201500"
20210927,"204000"
20210926,"207000"
20210924,"207000"
20210923,"208500"
20210922,"209000"
20210917,"209000"
20210916,"208000"
20210915,"209500"
20210914,"209000"
20210913,"205000"
20210912,"206500"
20210910,"206500"
20210909,"208500"
20210908,"213000"
20210907,"212500"
20210906,"215000"
20210905,"214500"
20210903,"214500"
20210902,"211500"
20210901,"215000"
20210831,"212500"
20210830,"210000"
20210829,"208500"
20210827,"208500"
20210826,"210000"
20210825,"209500"
20210824,"209500"
