date,price
20211117,"254500"
20211116,"251000"
20211115,"248000"
20211114,"247000"
20211112,"247000"
20211111,"233000"
20211110,"235500"
20211109,"241500"
20211108,"245000"
20211107,"247500"
20211105,"247500"
20211104,"249500"
20211103,"248500"
20211102,"248500"
20211101,"243000"
20211031,"243000"
20211029,"243000"
20211028,"247000"
20211027,"252500"
20211026,"256000"
20211025,"254000"
20211024,"252000"
20211022,"252000"
20211021,"254500"
20211020,"258500"
20211019,"260000"
20211018,"261000"
20211017,"263000"
20211015,"263000"
20211014,"265500"
20211013,"264000"
20211012,"257500"
20211011,"257000"
20211008,"257000"
20211007,"259500"
20211006,"259500"
20211005,"262000"
20211004,"262500"
20211001,"262500"
20210930,"268000"
20210929,"261000"
20210928,"262500"
20210927,"266500"
20210926,"269000"
20210924,"269000"
20210923,"271500"
20210922,"273500"
20210917,"273500"
20210916,"271500"
20210915,"276000"
20210914,"268500"
20210913,"265000"
20210912,"263000"
20210910,"263000"
20210909,"260500"
20210908,"265000"
20210907,"266500"
20210906,"268000"
20210905,"265000"
20210903,"265000"
20210902,"262000"
20210901,"263500"
20210831,"263500"
20210830,"258500"
20210829,"261000"
20210827,"261000"
20210826,"261500"
20210825,"262500"
20210824,"265000"
20210823,"270000"
20210822,"259500"
20210820,"259500"
20210819,"259000"
20210818,"267000"
20210817,"259000"
20210816,"266500"
20210813,"266500"
20210812,"271500"
20210811,"272500"
20210810,"274000"
20210809,"273500"
20210808,"278500"
20210806,"278500"
20210805,"277000"
20210804,"277000"
20210803,"273000"
20210802,"271500"
20210801,"268000"
20210730,"268000"
20210729,"273000"
20210728,"273500"
20210727,"271500"
20210726,"271000"
20210725,"275500"
20210723,"275500"
20210722,"277500"
20210721,"270000"
20210720,"272000"
20210719,"273000"
20210718,"277500"
20210716,"277500"
20210715,"278000"
20210714,"279500"
20210713,"282500"
20210712,"278000"
20210709,"270000"
20210708,"272500"
20210707,"275000"
20210706,"277000"
20210705,"277000"
20210702,"276000"
20210701,"276500"
20210630,"282500"
20210629,"281500"
20210628,"286500"
20210627,"290000"
20210625,"290000"
20210624,"287500"
20210623,"285500"
20210622,"275500"
20210621,"275000"
20210620,"282000"
20210618,"282000"
20210617,"285000"
20210616,"285500"
20210615,"287000"
20210614,"287500"
20210613,"286500"
20210611,"286500"
20210610,"281500"
20210609,"269000"
20210608,"269500"
20210607,"271000"
20210604,"270000"
20210603,"272000"
20210602,"270500"
20210601,"268500"
20210531,"265000"
20210528,"265500"
20210527,"260500"
20210526,"267000"
20210525,"269500"
20210524,"265000"
20210523,"269500"
20210521,"269500"
20210520,"270000"
20210519,"269500"
20210518,"269500"
20210517,"268500"
20210516,"270000"
20210514,"270000"
20210513,"264000"
20210512,"272000"
20210511,"281000"
20210510,"289500"
20210509,"282500"
20210507,"282500"
20210506,"280500"
20210505,"279000"
20210504,"279000"
20210503,"274000"
20210502,"276000"
20210430,"276000"
20210429,"284000"
20210428,"279500"
20210427,"288000"
20210426,"294000"
20210423,"296000"
20210422,"300000"
20210421,"303000"
20210420,"294500"
20210419,"293000"
20210418,"286000"
20210416,"286000"
20210415,"284500"
20210414,"293500"
20210413,"299500"
20210412,"295500"
20210411,"293000"
20210409,"293000"
20210408,"279000"
20210407,"278000"
20210406,"279500"
20210405,"279500"
20210404,"284500"
20210402,"284500"
20210401,"286000"
20210331,"282000"
20210330,"281000"
20210329,"268500"
20210328,"275500"
20210326,"275500"
20210325,"256000"
20210324,"244000"
20210323,"242500"
20210322,"246000"
20210321,"250500"
20210319,"250500"
20210318,"247000"
20210317,"245000"
20210316,"248000"
20210315,"251000"
20210314,"257500"
20210312,"257500"
20210311,"250500"
20210310,"244000"
20210309,"249500"
20210308,"255000"
20210307,"265500"
20210305,"265500"
20210304,"273000"
20210303,"279500"
20210302,"274000"
20210301,"262500"
20210226,"262500"
20210225,"277000"
20210224,"265000"
20210223,"275500"
20210222,"279000"
20210221,"285500"
20210219,"285500"
20210218,"289500"
20210217,"298500"
20210216,"303500"
20210215,"302000"
20210214,"309500"
20210210,"309500"
20210209,"305500"
20210208,"307500"
20210207,"315500"
20210205,"315500"
20210204,"318000"
20210203,"326500"
20210202,"325500"
20210201,"329000"
20210131,"311000"
20210129,"311000"
20210128,"322000"
20210127,"338500"
20210126,"340000"
20210125,"355000"
20210124,"328000"
20210122,"328000"
20210121,"341500"
20210120,"334000"
20210119,"309000"
20210118,"300000"
20210117,"302500"
20210115,"302500"
20210114,"306000"
20210113,"296500"
20210112,"281500"
20210111,"290000"
20210110,"292500"
20210108,"292500"
20210107,"296000"
20210106,"273000"
20210105,"251500"
20210104,"249500"
20201230,"240500"
20201229,"235500"
20201228,"240000"
20201227,"242000"
20201224,"242000"
20201223,"239500"
20201222,"235500"
20201221,"240500"
20201220,"243500"
20201218,"243500"
20201217,"242000"
20201216,"241000"
20201215,"244500"
20201214,"249000"
20201213,"253000"
20201211,"253000"
20201210,"243000"
20201209,"245500"
20201208,"243500"
20201207,"238500"
20201206,"239500"
20201204,"239500"
20201203,"238500"
20201202,"237000"
20201201,"221500"
20201130,"211500"
20201127,"220000"
20201126,"220000"
20201125,"223000"
20201124,"217500"
20201123,"214500"
20201122,"214000"
20201120,"214000"
20201119,"214500"
20201118,"219000"
20201117,"220500"
20201116,"219000"
20201115,"209000"
20201113,"209000"
20201112,"211500"
20201111,"207000"
20201110,"195000"
20201109,"193500"
20201106,"190500"
20201105,"192500"
20201104,"186500"
20201103,"186000"
20201102,"183000"
20201101,"182500"
20201030,"182500"
20201029,"188000"
20201028,"192000"
20201027,"193000"
20201026,"196500"
20201025,"202000"
20201023,"202000"
20201022,"199500"
20201021,"201000"
20201020,"197500"
20201019,"199000"
20201016,"198000"
20201015,"200000"
20201014,"204500"
20201013,"206500"
20201012,"207500"
20201011,"209000"
20201008,"209000"
20201007,"205500"
20201006,"200000"
20201005,"202500"
20201004,"198500"
20200929,"198500"
20200928,"197500"
20200927,"191000"
20200925,"191000"
20200924,"189500"
20200923,"199500"
20200922,"200500"
20200921,"207500"
20200920,"210500"
20200918,"210500"
20200917,"211500"
20200916,"215000"
20200915,"212000"
20200914,"211500"
20200913,"210500"
20200911,"210500"
20200910,"211000"
20200909,"210000"
20200908,"213500"
20200907,"213000"
20200906,"212000"
20200904,"212000"
20200903,"216500"
20200902,"217500"
20200901,"214500"
20200831,"214000"
20200830,"224000"
20200828,"224000"
20200827,"215000"
20200826,"218500"
20200825,"222000"
20200824,"212000"
20200823,"211500"
20200821,"211500"
20200820,"209500"
20200819,"222500"
20200818,"222500"
20200817,"233500"
20200814,"233500"
20200813,"237500"
20200812,"240000"
20200811,"240500"
20200810,"244500"
20200809,"242500"
20200807,"242500"
20200806,"236500"
20200805,"240500"
20200804,"229500"
20200803,"217500"
20200802,"221500"
20200731,"221500"
20200730,"227500"
20200729,"223500"
20200728,"226500"
20200727,"226500"
20200726,"224500"
20200724,"224500"
20200723,"230000"
20200722,"235500"
20200721,"233500"
20200720,"231000"
20200719,"234000"
20200717,"234000"
20200716,"236000"
20200715,"237000"
20200714,"231500"
20200713,"242500"
20200710,"240500"
20200709,"243500"
20200708,"252500"
20200707,"261000"
20200706,"262000"
20200705,"272000"
