date,price
20220417,"66600"
20220415,"66600"
20220414,"67500"
20220413,"68700"
20220412,"67000"
20220411,"67900"
20220410,"67800"
20220408,"67800"
20220407,"68000"
20220406,"68500"
20220405,"69200"
20220404,"69300"
20220403,"69100"
20220401,"69100"
20220331,"69600"
20220330,"69900"
20220329,"70200"
20220328,"69700"
20220327,"69800"
20220325,"69800"
20220324,"69800"
20220323,"70500"
20220322,"70300"
20220321,"69900"
20220320,"70700"
20220318,"70700"
20220317,"71200"
20220316,"70400"
20220315,"69500"
20220314,"70200"
20220313,"70000"
20220311,"70000"
20220310,"71200"
20220309,"69500"
20220308,"69500"
20220307,"70100"
20220306,"71500"
20220304,"71500"
20220303,"72900"
20220302,"71700"
20220301,"72100"
20220228,"72100"
20220227,"71900"
20220225,"71900"
20220224,"71500"
20220223,"73000"
20220222,"73400"
20220221,"74200"
20220220,"74300"
20220218,"74300"
20220217,"75000"
20220216,"74800"
20220215,"73700"
20220214,"73700"
20220213,"74900"
20220211,"74900"
20220210,"75400"
20220209,"74700"
20220208,"73500"
20220207,"73000"
20220206,"74000"
20220204,"74000"
20220203,"73300"
20220128,"73300"
20220127,"71300"
20220126,"73300"
20220125,"74000"
20220124,"75100"
20220123,"75600"
20220121,"75600"
20220120,"76500"
20220119,"76300"
20220118,"77000"
20220117,"77500"
20220116,"77300"
20220114,"77300"
20220113,"77900"
20220112,"78900"
20220111,"78900"
20220110,"78000"
20220109,"78300"
20220107,"78300"
20220106,"76900"
20220105,"77400"
20220104,"78700"
20220103,"78600"
20211230,"78300"
20211229,"78800"
20211228,"80300"
20211227,"80200"
20211226,"80500"
20211224,"80500"
20211223,"79900"
20211222,"79400"
20211221,"78100"
20211220,"77100"
20211219,"78000"
20211217,"78000"
20211216,"77800"
20211215,"77600"
20211214,"77000"
20211213,"76800"
20211212,"76900"
20211210,"76900"
20211209,"78200"
20211208,"77400"
20211207,"77400"
20211206,"76300"
20211205,"75600"
20211203,"75600"
20211202,"75800"
20211201,"74400"
20211130,"71300"
20211129,"72300"
20211128,"72300"
20211126,"72300"
20211125,"73700"
20211124,"74800"
20211123,"75300"
20211122,"74900"
20211121,"71200"
20211119,"71200"
20211118,"70200"
20211117,"70700"
20211116,"71300"
20211115,"71400"
20211114,"70600"
20211112,"70600"
20211111,"69900"
20211110,"70200"
20211109,"70500"
20211108,"70600"
20211107,"70200"
20211105,"70200"
20211104,"70600"
20211103,"70400"
20211102,"71500"
20211101,"69900"
20211031,"69800"
20211029,"69800"
20211028,"70700"
20211027,"70100"
20211026,"71100"
20211025,"70200"
20211024,"70400"
20211022,"70400"
20211021,"70200"
20211020,"70300"
20211019,"70600"
20211018,"70200"
20211017,"70100"
20211015,"70100"
20211014,"69400"
20211013,"68800"
20211012,"69000"
20211011,"71500"
20211008,"71500"
20211007,"71600"
20211006,"71300"
20211005,"72200"
20211004,"73200"
20211001,"73200"
20210930,"74100"
20210929,"74100"
20210928,"76300"
20210927,"77700"
20210926,"77300"
20210924,"77300"
20210923,"77400"
20210922,"77200"
20210917,"77200"
20210916,"76100"
20210915,"77000"
20210914,"76600"
20210913,"76300"
20210912,"75300"
20210910,"75300"
20210909,"75300"
20210908,"76300"
20210907,"76100"
20210906,"77300"
20210905,"76600"
20210903,"76600"
20210902,"76000"
20210901,"76800"
20210831,"76700"
20210830,"74600"
20210829,"74300"
20210827,"74300"
20210826,"74600"
20210825,"75700"
20210824,"75600"
20210823,"73300"
20210822,"72700"
20210820,"72700"
20210819,"73100"
20210818,"73900"
20210817,"74200"
20210816,"74400"
20210813,"74400"
20210812,"77000"
20210811,"78500"
20210810,"80200"
20210809,"81500"
20210808,"81500"
20210806,"81500"
20210805,"82100"
20210804,"82900"
20210803,"81400"
20210802,"79300"
20210801,"78500"
20210730,"78500"
20210729,"79000"
20210728,"79200"
20210727,"78500"
20210726,"78800"
20210725,"79300"
20210723,"79300"
20210722,"79700"
20210721,"78500"
20210720,"79000"
20210719,"79000"
20210718,"79800"
20210716,"79800"
20210715,"80600"
20210714,"79500"
20210713,"79800"
20210712,"79700"
20210711,"79400"
20210709,"79400"
20210708,"79900"
20210707,"80800"
20210706,"81200"
20210705,"80400"
20210704,"80000"
20210702,"80000"
20210701,"80100"
20210630,"80700"
20210629,"81000"
20210628,"81900"
20210627,"81600"
20210625,"81600"
20210624,"81200"
20210623,"80100"
20210622,"80000"
20210621,"79900"
20210620,"80500"
20210618,"80500"
20210617,"80900"
20210616,"81800"
20210615,"80900"
20210614,"80500"
20210613,"81000"
20210611,"81000"
20210610,"81000"
20210609,"81100"
20210608,"81900"
20210607,"81900"
20210606,"82200"
20210604,"82200"
20210603,"82800"
20210602,"80800"
20210601,"80600"
20210531,"80500"
20210530,"80100"
20210528,"80100"
20210527,"79600"
20210526,"79800"
20210525,"79900"
20210524,"79700"
20210523,"80100"
20210521,"80100"
20210520,"79500"
20210519,"79600"
20210518,"79600"
20210517,"79600"
20210516,"80100"
20210514,"80100"
20210513,"78500"
20210512,"80000"
20210511,"81200"
20210510,"83200"
20210509,"81900"
20210507,"81900"
20210506,"82300"
20210505,"82600"
20210504,"82600"
20210503,"81700"
20210502,"81500"
20210430,"81500"
20210429,"81700"
20210428,"82100"
20210427,"82900"
20210426,"83500"
20210425,"82800"
20210423,"82800"
20210422,"82400"
20210421,"82600"
20210420,"83900"
20210419,"83300"
20210418,"83900"
20210416,"83900"
20210415,"84100"
20210414,"84000"
20210413,"84000"
20210412,"83200"
20210411,"83600"
20210409,"83600"
20210408,"84700"
20210407,"85600"
20210406,"86000"
20210405,"85400"
20210404,"84800"
20210402,"84800"
20210401,"82900"
20210331,"81400"
20210330,"82200"
20210329,"81600"
20210328,"81500"
20210326,"81500"
20210325,"81200"
20210324,"81000"
20210323,"81800"
20210322,"82000"
20210321,"81900"
20210319,"81900"
20210318,"82900"
20210317,"82300"
20210316,"82800"
20210315,"81800"
20210314,"82800"
20210312,"82800"
20210311,"82000"
20210310,"80900"
20210309,"81400"
20210308,"82000"
20210307,"82100"
20210305,"82100"
20210304,"82400"
20210303,"84000"
20210302,"83600"
20210301,"82500"
20210226,"82500"
20210225,"85300"
20210224,"82000"
20210223,"82000"
20210222,"82200"
20210221,"82600"
20210219,"82600"
20210218,"82100"
20210217,"83200"
20210216,"84900"
20210215,"84200"
20210214,"81600"
20210210,"81600"
20210209,"82700"
20210208,"83000"
20210207,"83500"
20210205,"83500"
20210204,"82500"
20210203,"84600"
20210202,"84400"
20210201,"83000"
20210131,"82000"
20210129,"82000"
20210128,"83700"
20210127,"85600"
20210126,"86700"
20210125,"89400"
20210124,"86800"
20210122,"86800"
20210121,"88100"
20210120,"87200"
20210119,"87000"
20210118,"85000"
20210117,"88000"
20210115,"88000"
20210114,"89700"
20210113,"89700"
20210112,"90600"
20210111,"91000"
20210110,"88800"
20210108,"88800"
20210107,"82900"
20210106,"82200"
20210105,"83900"
20210104,"83000"
20201230,"81000"
20201229,"78300"
20201228,"78700"
20201227,"77800"
20201224,"77800"
20201223,"73900"
20201222,"72300"
20201221,"73000"
20201220,"73000"
20201218,"73000"
20201217,"73300"
20201216,"73800"
20201215,"73800"
20201214,"73800"
20201213,"73400"
20201211,"73400"
20201210,"72900"
20201209,"73900"
20201208,"71700"
20201207,"72900"
20201206,"71500"
20201204,"71500"
20201203,"69700"
20201202,"69500"
20201201,"67800"
20201130,"66700"
20201129,"68200"
20201127,"68200"
20201126,"68000"
20201125,"66600"
20201124,"67700"
20201123,"67500"
20201122,"64700"
20201120,"64700"
20201119,"64600"
20201118,"64800"
20201117,"65700"
20201116,"66300"
20201115,"63200"
20201113,"63200"
20201112,"61000"
20201111,"61300"
20201110,"60200"
20201109,"60200"
20201108,"60100"
20201106,"60100"
20201105,"60300"
20201104,"58500"
20201103,"58800"
20201102,"57400"
20201101,"56600"
20201030,"56600"
20201029,"58100"
20201028,"59000"
20201027,"59800"
20201026,"60400"
20201025,"60200"
20201023,"60200"
20201022,"60100"
20201021,"60900"
20201020,"60900"
20201019,"60000"
20201018,"59500"
20201016,"59500"
20201015,"60000"
20201014,"60900"
20201013,"60900"
20201012,"60400"
20201011,"59700"
20201008,"59700"
20201007,"59900"
20201006,"59000"
20201005,"58700"
20201004,"58200"
20200929,"58200"
20200928,"58200"
20200927,"57900"
20200925,"57900"
20200924,"57800"
20200923,"58600"
20200922,"58200"
20200921,"59200"
20200920,"59300"
20200918,"59300"
20200917,"59500"
20200916,"61000"
20200915,"61000"
20200914,"60400"
20200913,"59000"
20200911,"59000"
20200910,"59200"
20200909,"58400"
20200908,"58700"
20200907,"56500"
20200906,"55600"
20200904,"55600"
20200903,"56400"
20200902,"54400"
20200901,"54200"
20200831,"54000"
20200830,"55400"
20200828,"55400"
20200827,"55600"
20200826,"56400"
20200825,"56400"
20200824,"56100"
20200823,"55900"
20200821,"55900"
20200820,"55400"
20200819,"57800"
20200818,"58400"
20200817,"58000"
20200814,"58000"
20200813,"58700"
20200812,"59000"
20200811,"58200"
20200810,"57800"
20200809,"57500"
20200807,"57500"
20200806,"58000"
20200805,"56900"
20200804,"57300"
20200803,"56800"
20200802,"57900"
20200731,"57900"
20200730,"59000"
20200729,"59000"
20200728,"58600"
20200727,"55600"
20200726,"54200"
20200724,"54200"
20200723,"54100"
20200722,"54700"
20200721,"55300"
20200720,"54200"
20200719,"54400"
20200717,"54400"
20200716,"53800"
20200715,"54700"
20200714,"53800"
20200713,"53400"
20200710,"52700"
20200709,"52800"
20200708,"53000"
20200707,"53400"
20200706,"55000"
20200705,"53600"
20200703,"53600"
20200702,"52900"
20200701,"52600"
20200630,"52800"
20200629,"52400"
20200628,"53300"
20200626,"53300"
20200625,"51900"
20200624,"52900"
20200623,"51400"
20200622,"52000"
20200621,"52900"
20200619,"52900"
20200618,"52300"
20200617,"52200"
20200616,"52100"
20200615,"49900"
20200614,"52300"
20200612,"52300"
20200611,"54300"
20200610,"55400"
20200609,"55500"
20200608,"54900"
20200607,"55500"
20200605,"55500"
20200604,"54600"
20200603,"54500"
20200602,"51400"
20200601,"51200"
20200531,"50700"
20200529,"50700"
20200528,"50400"
20200527,"49900"
20200526,"49250"
20200525,"48850"
20200524,"48750"
20200522,"48750"
20200521,"49950"
20200520,"50000"
20200519,"50300"
20200518,"48800"
20200517,"47850"
20200515,"47850"
20200514,"48000"
20200513,"48550"
20200512,"47900"
20200511,"48400"
20200510,"48800"
20200508,"48800"
20200507,"48800"
20200506,"49200"
20200505,"48500"
20200504,"48500"
20200503,"50000"
20200429,"50000"
20200428,"50100"
20200427,"49850"
20200426,"49350"
20200424,"49350"
20200423,"49850"
20200422,"49850"
20200421,"49250"
20200420,"50100"
20200419,"51400"
20200417,"51400"
20200416,"49000"
20200415,"49000"
20200414,"49000"
20200413,"48300"
20200412,"49250"
20200410,"49250"
20200409,"49100"
20200408,"48600"
20200407,"49600"
20200406,"48700"
20200405,"47000"
20200403,"47000"
20200402,"46800"
20200401,"45800"
20200331,"47750"
20200330,"47850"
20200329,"48300"
20200327,"48300"
20200326,"47800"
20200325,"48650"
20200324,"46950"
20200323,"42500"
20200322,"45400"
20200320,"45400"
20200319,"42950"
20200318,"45600"
20200317,"47300"
20200316,"48900"
20200315,"49950"
20200313,"49950"
20200312,"50800"
20200311,"52100"
20200310,"54600"
20200309,"54200"
20200308,"56500"
20200306,"56500"
20200305,"57800"
20200304,"57400"
20200303,"55400"
20200302,"55000"
20200301,"54200"
20200228,"54200"
20200227,"55900"
20200226,"56500"
20200225,"57900"
20200224,"56800"
20200223,"59200"
20200221,"59200"
20200220,"60000"
20200219,"60200"
20200218,"59800"
20200217,"61500"
20200216,"61800"
20200214,"61800"
20200213,"60700"
20200212,"60500"
20200211,"59900"
20200210,"59700"
20200209,"60400"
20200207,"60400"
20200206,"61100"
20200205,"59500"
20200204,"58900"
20200203,"57200"
20200202,"56400"
20200131,"56400"
20200130,"57200"
20200129,"59100"
20200128,"58800"
20200127,"60800"
20200123,"60800"
20200122,"62300"
20200121,"61400"
20200120,"62400"
20200119,"61300"
20200117,"61300"
20200116,"60700"
20200115,"59000"
20200114,"60000"
20200113,"60000"
20200112,"59500"
20200110,"59500"
20200109,"58600"
20200108,"56800"
20200107,"55800"
20200106,"55500"
20200105,"55500"
20200103,"55500"
20200102,"55200"
