date,price
20211021,"83600"
20211020,"83800"
20211019,"84300"
20211018,"84200"
20211017,"83800"
20211015,"83800"
20211014,"84100"
20211013,"84200"
20211012,"82200"
20211011,"81900"
20211008,"81900"
20211007,"79800"
20211006,"74700"
20211005,"77800"
20211004,"78300"
20211001,"78300"
20210930,"81200"
20210929,"81400"
20210928,"80100"
20210927,"82100"
20210926,"82600"
20210924,"82600"
20210923,"84200"
20210922,"84100"
20210917,"84100"
20210916,"84500"
20210915,"83300"
20210914,"83400"
20210913,"82600"
20210912,"82500"
20210910,"82500"
20210909,"86000"
20210908,"87400"
20210907,"86000"
20210906,"86200"
20210905,"85900"
20210903,"85900"
20210902,"83800"
20210901,"85800"
20210831,"85100"
20210830,"82600"
20210829,"82100"
20210827,"82100"
20210826,"82000"
20210825,"81600"
20210824,"81200"
20210823,"80000"
20210822,"79400"
20210820,"79400"
20210819,"80400"
20210818,"83200"
20210817,"83200"
20210816,"85200"
20210813,"85200"
20210812,"86600"
20210811,"83100"
20210810,"84200"
20210809,"86200"
20210808,"85600"
20210806,"85600"
20210805,"85700"
20210804,"87000"
20210803,"85800"
20210802,"84700"
20210801,"83600"
20210730,"83600"
20210729,"86300"
20210728,"86100"
20210727,"86400"
20210726,"85900"
20210725,"86400"
20210723,"86400"
20210722,"87400"
20210721,"87100"
20210720,"87100"
20210719,"85800"
20210718,"87100"
20210716,"87100"
20210715,"88200"
20210714,"87600"
20210713,"87900"
20210712,"87700"
20210711,"86000"
20210709,"86000"
20210708,"86900"
20210707,"87800"
20210706,"88700"
20210705,"88900"
20210704,"90000"
20210702,"90000"
20210701,"90500"
20210630,"89600"
20210629,"89500"
20210628,"89500"
20210627,"90700"
20210625,"90700"
20210624,"90600"
20210623,"90200"
20210622,"89800"
20210621,"87400"
20210620,"88500"
20210618,"88500"
20210617,"87600"
20210616,"89100"
20210615,"88400"
20210614,"88500"
20210613,"89800"
20210611,"89800"
20210610,"89200"
20210609,"90300"
20210608,"91500"
20210607,"90000"
20210606,"89000"
20210604,"89000"
20210603,"87000"
20210602,"86300"
20210601,"85700"
20210531,"85600"
20210530,"84700"
20210528,"84700"
20210527,"80800"
20210526,"81300"
20210525,"81800"
20210524,"82300"
20210523,"82700"
20210521,"82700"
20210520,"80300"
20210519,"83000"
20210518,"83000"
20210517,"81600"
20210516,"82600"
20210514,"82600"
20210513,"81800"
20210512,"83100"
20210511,"81400"
20210510,"83000"
20210509,"80700"
20210507,"80700"
20210506,"80200"
20210505,"80900"
20210504,"80900"
20210503,"80100"
20210502,"77000"
20210430,"77000"
20210429,"79300"
20210428,"81400"
20210427,"81900"
20210426,"82700"
20210425,"81300"
20210423,"81300"
20210422,"83400"
20210421,"83800"
20210420,"85900"
20210419,"85700"
20210418,"86900"
20210416,"86900"
20210415,"85200"
20210414,"86000"
20210413,"85500"
20210412,"84300"
20210411,"84600"
20210409,"84600"
20210408,"87100"
20210407,"85300"
20210406,"84900"
20210405,"85500"
20210404,"86600"
20210402,"86600"
20210401,"83500"
20210331,"82900"
20210330,"84300"
20210329,"81000"
20210328,"80600"
20210326,"80600"
20210325,"81300"
20210324,"81800"
20210323,"83500"
20210322,"86100"
20210321,"87500"
20210319,"87500"
20210318,"87700"
20210317,"84600"
20210316,"85800"
20210315,"85800"
20210314,"82800"
20210312,"82800"
20210311,"82300"
20210310,"80700"
20210309,"83500"
20210308,"82800"
20210307,"81100"
20210305,"81100"
20210304,"78700"
20210303,"80300"
20210302,"80100"
20210301,"79400"
20210226,"79400"
20210225,"77000"
20210224,"75000"
20210223,"78700"
20210222,"80000"
20210221,"81800"
20210219,"81800"
20210218,"81000"
20210217,"83200"
20210216,"85700"
20210215,"85700"
20210214,"86400"
20210210,"86400"
20210209,"84900"
20210208,"86300"
20210207,"90500"
20210205,"90500"
20210204,"98100"
20210203,"97700"
20210202,"89100"
20210201,"90000"
20210131,"82500"
20210129,"82500"
20210128,"88200"
20210127,"90000"
20210126,"89700"
20210125,"93300"
20210124,"87800"
20210122,"87800"
20210121,"91100"
20210120,"87600"
20210119,"83400"
20210118,"71500"
20210117,"71100"
20210115,"71100"
20210114,"73800"
20210113,"72200"
20210112,"70200"
20210111,"70100"
20210110,"68300"
20210108,"68300"
20210107,"63000"
20210106,"62200"
20210105,"63700"
20210104,"64000"
20201230,"62400"
20201229,"62300"
20201228,"62800"
20201227,"61700"
20201224,"61700"
20201223,"61400"
20201222,"59800"
20201221,"61300"
20201220,"62200"
20201218,"62200"
20201217,"62000"
20201216,"62500"
20201215,"62000"
20201214,"63200"
20201213,"63700"
20201211,"63700"
20201210,"63800"
20201209,"63700"
20201208,"63100"
20201207,"64600"
20201206,"65400"
